SRR6288926.84	NR_189244.1	98.0	253	5	0	1	253	1	1542	-1	0
SRR6288926.86	NR_113152.1	99.6	253	1	0	1	253	1	1488	-1	0
SRR6288926.87	NR_113152.1	100.0	253	0	0	1	253	1	1488	-1	0
SRR6288926.89	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.88	NR_116746.1	99.2	253	2	0	1	253	1	1416	-1	0
SRR6288926.90	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.91	NR_112938.1	99.6	253	1	0	1	253	1	1478	-1	0
SRR6288926.92	NR_112938.1	100.0	253	0	0	1	253	1	1478	-1	0
SRR6288926.93	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.94	NR_112938.1	99.6	253	1	0	1	253	1	1478	-1	0
SRR6288926.95	NR_104907.1	94.9	253	13	0	1	253	1	1446	-1	0
SRR6288926.96	NR_104907.1	94.1	253	15	0	1	253	1	1446	-1	0
SRR6288926.98	NR_117867.1	89.3	253	27	0	1	253	1	1372	-1	0
SRR6288926.99	NR_179590.1	96.8	253	8	0	1	253	1	1432	-1	0
SRR6288926.100	NR_179590.1	96.8	253	8	0	1	253	1	1432	-1	0
SRR6288926.101	NR_041351.1	100.0	253	0	0	1	253	1	1493	-1	0
SRR6288926.102	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.103	NR_028961.1	99.6	253	1	0	1	253	1	1462	-1	0
SRR6288926.104	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.105	NR_026111.1	92.9	252	18	0	1	252	1	1511	-1	0
SRR6288926.106	NR_026111.1	92.9	252	18	0	1	252	1	1511	-1	0
SRR6288926.107	NR_173630.1	83.8	253	41	0	1	253	1	1491	-1	0
SRR6288926.108	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.109	NR_173630.1	83.8	253	41	0	1	253	1	1491	-1	0
SRR6288926.110	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.111	NR_118670.1	98.0	253	5	0	1	253	1	1481	-1	0
SRR6288926.112	NR_042777.1	100.0	252	0	0	1	252	1	1538	-1	0
SRR6288926.114	NR_118670.1	98.0	253	5	0	1	253	1	1481	-1	0
SRR6288926.115	NR_179638.1	99.2	253	2	0	1	253	1	1519	-1	0
SRR6288926.116	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.118	NR_114327.1	100.0	252	0	0	1	252	1	1463	-1	0
SRR6288926.119	NR_179661.1	98.4	253	4	0	1	253	1	1515	-1	0
SRR6288926.117	NR_044503.1	87.0	253	32	1	1	253	1	1627	-1	0
SRR6288926.120	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.121	NR_180334.1	99.6	253	1	0	1	253	1	1344	-1	0
SRR6288926.123	NR_180148.1	99.6	253	1	0	1	253	1	1390	-1	0
SRR6288926.125	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.126	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.127	NR_173630.1	84.2	253	40	0	1	253	1	1491	-1	0
SRR6288926.128	NR_180833.1	98.0	253	5	0	1	253	1	1470	-1	0
SRR6288926.129	NR_176530.1	96.4	253	9	0	1	253	1	1428	-1	0
SRR6288926.130	NR_180833.1	95.3	253	12	0	1	253	1	1470	-1	0
SRR6288926.131	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.132	NR_180833.1	95.3	253	12	0	1	253	1	1470	-1	0
SRR6288926.133	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.135	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.137	NR_179638.1	100.0	253	0	0	1	253	1	1519	-1	0
SRR6288926.138	NR_189244.1	97.6	253	6	0	1	253	1	1542	-1	0
SRR6288926.139	NR_041960.1	99.6	254	0	1	1	253	1	1308	-1	0
SRR6288926.141	NR_041960.1	99.6	254	0	1	1	253	1	1308	-1	0
SRR6288926.142	NR_074634.1	98.0	253	5	0	1	253	1	1521	-1	0
SRR6288926.140	NR_189244.1	97.6	253	6	0	1	253	1	1542	-1	0
SRR6288926.143	NR_104799.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.144	NR_104799.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.146	NR_179661.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.147	NR_180833.1	99.6	253	1	0	1	253	1	1470	-1	0
SRR6288926.148	NR_189244.1	97.6	253	6	0	1	253	1	1542	-1	0
SRR6288926.149	NR_112938.1	99.6	253	1	0	1	253	1	1478	-1	0
SRR6288926.151	NR_112938.1	100.0	253	0	0	1	253	1	1478	-1	0
SRR6288926.150	NR_189244.1	97.6	253	6	0	1	253	1	1542	-1	0
SRR6288926.153	NR_042832.1	99.2	253	2	0	1	253	1	1456	-1	0
SRR6288926.155	NR_028961.1	99.6	253	1	0	1	253	1	1462	-1	0
SRR6288926.156	NR_074634.1	100.0	253	0	0	1	253	1	1521	-1	0
SRR6288926.157	NR_119166.1	100.0	253	0	0	1	253	1	1405	-1	0
SRR6288926.158	NR_028961.1	99.6	253	1	0	1	253	1	1462	-1	0
SRR6288926.159	NR_074634.1	100.0	253	0	0	1	253	1	1521	-1	0
SRR6288926.160	NR_119166.1	99.6	253	1	0	1	253	1	1405	-1	0
SRR6288926.161	NR_028961.1	99.6	253	1	0	1	253	1	1462	-1	0
SRR6288926.162	NR_180797.1	96.4	253	9	0	1	253	1	1468	-1	0
SRR6288926.163	NR_104836.1	94.9	253	13	0	1	253	1	1452	-1	0
SRR6288926.164	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.165	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.166	NR_179661.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.167	NR_189244.1	98.0	253	5	0	1	253	1	1542	-1	0
SRR6288926.168	NR_189244.1	98.0	253	5	0	1	253	1	1542	-1	0
SRR6288926.171	NR_104907.1	94.5	253	14	0	1	253	1	1446	-1	0
SRR6288926.169	NR_104907.1	94.5	253	14	0	1	253	1	1446	-1	0
SRR6288926.172	NR_189244.1	96.8	253	8	0	1	253	1	1542	-1	0
SRR6288926.174	NR_189244.1	97.2	253	7	0	1	253	1	1542	-1	0
SRR6288926.175	NR_189244.1	97.2	253	7	0	1	253	1	1542	-1	0
SRR6288926.176	NR_179330.1	94.1	253	15	0	1	253	1	1451	-1	0
SRR6288926.177	NR_179330.1	94.1	253	15	0	1	253	1	1451	-1	0
SRR6288926.178	NR_179330.1	94.1	253	15	0	1	253	1	1451	-1	0
SRR6288926.179	NR_027196.1	100.0	253	0	0	1	253	1	1342	-1	0
SRR6288926.180	NR_027196.1	100.0	253	0	0	1	253	1	1342	-1	0
SRR6288926.181	NR_027196.1	100.0	253	0	0	1	253	1	1342	-1	0
SRR6288926.182	NR_178280.1	95.7	253	11	0	1	253	1	1466	-1	0
SRR6288926.183	NR_178280.1	95.3	253	12	0	1	253	1	1466	-1	0
SRR6288926.184	NR_179661.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.185	NR_179661.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.186	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.188	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.189	NR_179661.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.190	NR_179661.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.191	NR_179661.1	99.2	253	2	0	1	253	1	1515	-1	0
SRR6288926.192	NR_180812.1	99.6	253	1	0	1	253	1	1482	-1	0
SRR6288926.193	NR_180812.1	99.6	253	1	0	1	253	1	1482	-1	0
SRR6288926.195	NR_180812.1	99.6	253	1	0	1	253	1	1482	-1	0
SRR6288926.196	NR_041351.1	99.6	253	1	0	1	253	1	1493	-1	0
SRR6288926.197	NR_179559.1	89.7	253	25	1	1	252	1	1473	-1	0
SRR6288926.198	NR_179559.1	89.7	253	25	1	1	252	1	1473	-1	0
SRR6288926.199	NR_189244.1	98.0	253	5	0	1	253	1	1542	-1	0
SRR6288926.200	NR_179559.1	89.7	253	25	1	1	252	1	1473	-1	0
SRR6288926.202	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.201	NR_189244.1	98.0	253	5	0	1	253	1	1542	-1	0
SRR6288926.203	NR_109014.1	99.2	253	2	0	1	253	1	1262	-1	0
SRR6288926.204	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.205	NR_109014.1	99.6	253	1	0	1	253	1	1262	-1	0
SRR6288926.206	NR_180833.1	99.6	253	1	0	1	253	1	1470	-1	0
SRR6288926.207	NR_179661.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.208	NR_180334.1	100.0	253	0	0	1	253	1	1344	-1	0
SRR6288926.210	NR_179661.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.209	NR_104836.1	94.9	253	13	0	1	253	1	1452	-1	0
SRR6288926.211	NR_179661.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.212	NR_074634.1	98.4	253	4	0	1	253	1	1521	-1	0
SRR6288926.213	NR_042817.1	99.6	253	1	0	1	253	1	1433	-1	0
SRR6288926.214	NR_074634.1	98.4	253	4	0	1	253	1	1521	-1	0
SRR6288926.215	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.216	NR_104799.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.217	NR_104911.1	83.4	253	42	0	1	253	1	1446	-1	0
SRR6288926.218	NR_180797.1	96.0	253	10	0	1	253	1	1468	-1	0
SRR6288926.219	NR_104911.1	83.4	253	42	0	1	253	1	1446	-1	0
SRR6288926.222	NR_179590.1	99.6	253	1	0	1	253	1	1432	-1	0
SRR6288926.223	NR_179590.1	99.6	253	1	0	1	253	1	1432	-1	0
SRR6288926.224	NR_026111.1	100.0	252	0	0	1	252	1	1511	-1	0
SRR6288926.225	NR_026111.1	100.0	252	0	0	1	252	1	1511	-1	0
SRR6288926.226	NR_104846.1	98.8	253	3	0	1	253	1	1426	-1	0
SRR6288926.227	NR_041313.1	98.8	253	3	0	1	253	1	1485	-1	0
SRR6288926.228	NR_151982.1	99.6	253	1	0	1	253	1	1383	-1	0
SRR6288926.229	NR_104846.1	98.8	253	3	0	1	253	1	1426	-1	0
SRR6288926.230	NR_104846.1	97.2	253	7	0	1	253	1	1426	-1	0
SRR6288926.231	NR_151982.1	99.6	253	1	0	1	253	1	1383	-1	0
SRR6288926.232	NR_104846.1	97.2	253	7	0	1	253	1	1426	-1	0
SRR6288926.233	NR_151982.1	99.6	253	1	0	1	253	1	1383	-1	0
SRR6288926.234	NR_179661.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.235	NR_040866.1	99.6	253	1	0	1	253	1	1425	-1	0
SRR6288926.236	NR_040866.1	99.6	253	1	0	1	253	1	1425	-1	0
SRR6288926.237	NR_040866.1	99.6	253	1	0	1	253	1	1425	-1	0
SRR6288926.238	NR_113316.1	100.0	253	0	0	1	253	1	1467	-1	0
SRR6288926.239	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.240	NR_113152.1	100.0	253	0	0	1	253	1	1488	-1	0
SRR6288926.241	NR_113152.1	100.0	253	0	0	1	253	1	1488	-1	0
SRR6288926.242	NR_041892.1	84.2	253	39	1	1	253	1	1553	-1	0
SRR6288926.243	NR_113073.1	96.0	253	10	0	1	253	1	1481	-1	0
SRR6288926.244	NR_041892.1	84.2	253	39	1	1	253	1	1553	-1	0
SRR6288926.245	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.246	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.247	NR_044049.1	96.8	253	8	0	1	253	1	1440	-1	0
SRR6288926.248	NR_179173.1	100.0	253	0	0	1	253	1	1401	-1	0
SRR6288926.249	NR_179173.1	100.0	253	0	0	1	253	1	1401	-1	0
SRR6288926.250	NR_104836.1	94.9	253	13	0	1	253	1	1452	-1	0
SRR6288926.251	NR_104836.1	94.9	253	13	0	1	253	1	1452	-1	0
SRR6288926.252	NR_112143.1	100.0	253	0	0	1	253	1	1397	-1	0
SRR6288926.253	NR_118692.1	100.0	253	0	0	1	253	1	1398	-1	0
SRR6288926.254	NR_118692.1	100.0	253	0	0	1	253	1	1398	-1	0
SRR6288926.255	NR_104846.1	100.0	253	0	0	1	253	1	1426	-1	0
SRR6288926.256	NR_027196.1	99.2	253	2	0	1	253	1	1342	-1	0
SRR6288926.257	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.258	NR_041892.1	85.0	253	37	1	1	253	1	1553	-1	0
SRR6288926.259	NR_041351.1	100.0	253	0	0	1	253	1	1493	-1	0
SRR6288926.260	NR_189228.1	93.3	254	16	1	1	253	1	1400	-1	0
SRR6288926.261	NR_189228.1	93.3	254	16	1	1	253	1	1400	-1	0
SRR6288926.262	NR_104846.1	100.0	253	0	0	1	253	1	1426	-1	0
SRR6288926.263	NR_113075.1	94.8	252	13	0	1	252	1	1485	-1	0
SRR6288926.264	NR_113075.1	94.8	252	13	0	1	252	1	1485	-1	0
SRR6288926.265	NR_118692.1	99.6	253	1	0	1	253	1	1398	-1	0
SRR6288926.266	NR_074634.1	100.0	253	0	0	1	253	1	1521	-1	0
SRR6288926.267	NR_029160.1	96.0	253	10	0	1	253	1	1371	-1	0
SRR6288926.268	NR_104846.1	94.5	253	14	0	1	253	1	1426	-1	0
SRR6288926.269	NR_029160.1	96.0	253	10	0	1	253	1	1371	-1	0
SRR6288926.270	NR_029160.1	96.0	253	10	0	1	253	1	1371	-1	0
SRR6288926.271	NR_189244.1	90.5	253	24	0	1	253	1	1542	-1	0
SRR6288926.273	NR_180812.1	99.6	253	1	0	1	253	1	1482	-1	0
SRR6288926.272	NR_042777.1	99.6	252	1	0	1	252	1	1538	-1	0
SRR6288926.274	NR_042777.1	100.0	252	0	0	1	252	1	1538	-1	0
SRR6288926.275	NR_042777.1	100.0	252	0	0	1	252	1	1538	-1	0
SRR6288926.276	NR_042777.1	100.0	252	0	0	1	252	1	1538	-1	0
SRR6288926.277	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.278	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.279	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.280	NR_189228.1	93.3	254	16	1	1	253	1	1400	-1	0
SRR6288926.281	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.282	NR_181885.1	99.2	253	2	0	1	253	1	1463	-1	0
SRR6288926.283	NR_181885.1	99.2	253	2	0	1	253	1	1463	-1	0
SRR6288926.286	NR_179590.1	99.6	253	1	0	1	253	1	1432	-1	0
SRR6288926.285	NR_189244.1	98.0	253	5	0	1	253	1	1542	-1	0
SRR6288926.287	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.288	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.289	NR_153710.1	89.7	253	26	0	1	253	1	1488	-1	0
SRR6288926.290	NR_153710.1	89.7	253	26	0	1	253	1	1488	-1	0
SRR6288926.291	NR_153710.1	89.7	253	26	0	1	253	1	1488	-1	0
SRR6288926.293	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.294	NR_179173.1	95.3	253	12	0	1	253	1	1401	-1	0
SRR6288926.295	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.296	NR_151982.1	96.8	253	8	0	1	253	1	1383	-1	0
SRR6288926.297	NR_044054.1	97.2	253	7	0	1	253	1	1438	-1	0
SRR6288926.298	NR_151982.1	96.8	253	8	0	1	253	1	1383	-1	0
SRR6288926.299	NR_151982.1	96.8	253	8	0	1	253	1	1383	-1	0
SRR6288926.300	NR_112938.1	99.6	253	1	0	1	253	1	1478	-1	0
SRR6288926.301	NR_112938.1	99.6	253	1	0	1	253	1	1478	-1	0
SRR6288926.302	NR_151982.1	90.9	253	23	0	1	253	1	1383	-1	0
SRR6288926.303	NR_074634.1	99.2	253	2	0	1	253	1	1521	-1	0
SRR6288926.305	NR_026111.1	100.0	252	0	0	1	252	1	1511	-1	0
SRR6288926.306	NR_074634.1	99.6	253	1	0	1	253	1	1521	-1	0
SRR6288926.307	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.308	NR_104799.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.309	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.310	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.311	NR_041892.1	85.0	253	37	1	1	253	1	1553	-1	0
SRR6288926.313	NR_104846.1	94.9	253	13	0	1	253	1	1426	-1	0
SRR6288926.312	NR_104846.1	94.9	253	13	0	1	253	1	1426	-1	0
SRR6288926.314	NR_041892.1	85.0	253	37	1	1	253	1	1553	-1	0
SRR6288926.316	NR_180812.1	99.6	253	1	0	1	253	1	1482	-1	0
SRR6288926.315	NR_044048.1	99.6	253	1	0	1	253	1	1453	-1	0
SRR6288926.317	NR_044048.1	99.6	253	1	0	1	253	1	1453	-1	0
SRR6288926.318	NR_180833.1	94.9	253	13	0	1	253	1	1470	-1	0
SRR6288926.321	NR_104846.1	94.5	253	14	0	1	253	1	1426	-1	0
SRR6288926.319	NR_180812.1	98.8	253	3	0	1	253	1	1482	-1	0
SRR6288926.320	NR_180833.1	95.3	253	12	0	1	253	1	1470	-1	0
SRR6288926.322	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.323	NR_179661.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.324	NR_116746.1	100.0	253	0	0	1	253	1	1416	-1	0
SRR6288926.325	NR_114327.1	100.0	252	0	0	1	252	1	1463	-1	0
SRR6288926.328	NR_179590.1	98.4	253	4	0	1	253	1	1432	-1	0
SRR6288926.329	NR_179590.1	99.2	253	2	0	1	253	1	1432	-1	0
SRR6288926.330	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.331	NR_165727.1	99.6	254	1	0	1	254	1	1535	-1	0
SRR6288926.332	NR_044049.1	96.4	253	9	0	1	253	1	1440	-1	0
SRR6288926.333	NR_179590.1	99.6	253	1	0	1	253	1	1432	-1	0
SRR6288926.334	NR_180812.1	99.6	253	1	0	1	253	1	1482	-1	0
SRR6288926.335	NR_074634.1	99.2	253	2	0	1	253	1	1521	-1	0
SRR6288926.336	NR_180812.1	99.6	253	1	0	1	253	1	1482	-1	0
SRR6288926.337	NR_178280.1	100.0	253	0	0	1	253	1	1466	-1	0
SRR6288926.338	NR_178280.1	99.6	253	1	0	1	253	1	1466	-1	0
SRR6288926.339	NR_178280.1	100.0	253	0	0	1	253	1	1466	-1	0
SRR6288926.341	NR_178280.1	100.0	253	0	0	1	253	1	1466	-1	0
SRR6288926.342	NR_179590.1	99.6	253	1	0	1	253	1	1432	-1	0
SRR6288926.343	NR_179590.1	99.6	253	1	0	1	253	1	1432	-1	0
SRR6288926.345	NR_189244.1	93.3	253	17	0	1	253	1	1542	-1	0
SRR6288926.346	NR_104799.1	99.6	253	1	0	1	253	1	1515	-1	0
SRR6288926.347	NR_189244.1	98.0	253	5	0	1	253	1	1542	-1	0
SRR6288926.349	NR_028883.1	99.2	254	1	1	1	253	1	1316	-1	0
SRR6288926.350	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.351	NR_074634.1	100.0	253	0	0	1	253	1	1521	-1	0
SRR6288926.353	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.354	NR_042817.1	100.0	253	0	0	1	253	1	1433	-1	0
SRR6288926.355	NR_133025.1	100.0	253	0	0	1	253	1	1388	-1	0
SRR6288926.356	NR_179173.1	99.6	253	1	0	1	253	1	1401	-1	0
SRR6288926.357	NR_043318.1	100.0	253	0	0	1	253	1	1440	-1	0
SRR6288926.358	NR_044049.1	96.8	253	8	0	1	253	1	1440	-1	0
SRR6288926.359	NR_178280.1	99.6	253	1	0	1	253	1	1466	-1	0
SRR6288926.360	NR_178280.1	99.6	253	1	0	1	253	1	1466	-1	0
SRR6288926.361	NR_178280.1	100.0	253	0	0	1	253	1	1466	-1	0
SRR6288926.362	NR_029160.1	96.0	253	10	0	1	253	1	1371	-1	0
SRR6288926.363	NR_029160.1	96.0	253	10	0	1	253	1	1371	-1	0
SRR6288926.364	NR_178280.1	100.0	253	0	0	1	253	1	1466	-1	0
SRR6288926.365	NR_179661.1	100.0	253	0	0	1	253	1	1515	-1	0
SRR6288926.366	NR_159117.1	100.0	253	0	0	1	253	1	1417	-1	0
SRR6288926.367	NR_104737.1	92.1	253	20	0	1	253	1	1521	-1	0
SRR6288926.368	NR_159117.1	100.0	253	0	0	1	253	1	1417	-1	0
SRR6288926.370	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.369	NR_104911.1	83.4	253	42	0	1	253	1	1446	-1	0
SRR6288926.371	NR_179590.1	100.0	253	0	0	1	253	1	1432	-1	0
SRR6288926.372	NR_112938.1	99.2	253	2	0	1	253	1	1478	-1	0
SRR6288926.374	NR_116181.1	100.0	253	0	0	1	253	1	1435	-1	0
SRR6288926.373	NR_112938.1	99.2	253	2	0	1	253	1	1478	-1	0
SRR6288926.375	NR_189228.1	93.3	254	16	1	1	253	1	1400	-1	0
SRR6288926.376	NR_116181.1	100.0	253	0	0	1	253	1	1435	-1	0
